,portfolio,market,returns
2015-11-24,5.979968529537951,4.9320269141670705,-0.006866722160162185
2015-11-25,6.014690429014157,4.9478398805597585,0.005789576264860008
2015-11-27,6.060615817450107,4.9823306949411785,0.007606533342795058
2015-11-30,6.033940027856795,4.949874181138085,-0.004411213300753613
2015-12-01,6.091602687878837,4.997318982180538,0.009511012571622483
2015-12-02,6.071748112046744,4.983172232038855,-0.0032646585238222175
2015-12-03,5.96227854543804,4.90396339026418,-0.018193841380978445
2015-12-04,6.114164692002774,5.026739345815374,0.02515544563246694
2015-12-07,6.0203179765970685,4.972254612480993,-0.015468081988482303
2015-12-08,6.070131594466086,4.99624600869669,0.008240206347947142
2015-12-09,5.989238936760451,4.932061406904665,-0.01341593587540289
2015-12-10,5.99828714800929,4.93661015353329,0.0015096047154506684
2015-12-11,5.864749364002068,4.834921181794182,-0.022514206095658715
2015-12-14,5.861034521657923,4.848919571217287,-0.0006336194660104979
2015-12-15,5.909346584025061,4.861241224550495,0.008209136673340922
2015-12-16,6.021081713756314,4.950557825701517,0.01873166559108392
2015-12-17,5.944472082107682,4.901528430991649,-0.01280520394663422
2015-12-18,5.843028650290284,4.827587315930371,-0.017212458939196332
2015-12-21,5.898832399145771,4.863274181183776,0.009505165948074918
2015-12-22,5.925374426655448,4.8917799675785405,0.004489446511826141
2015-12-23,5.997498394541794,4.933425159156284,0.01209856862673526
2015-12-24,5.984005196694256,4.920663045273291,-0.002252338936686999
2015-12-28,6.002149777167416,4.936176033616399,0.0030275921414932663
2015-12-29,6.104036531630645,5.001209036437069,0.01683257755397191
2015-12-30,6.04225863849997,4.965838508154793,-0.010172389997329013
2015-12-31,5.937484503700676,4.896434832967905,-0.01749232933405889
2016-01-04,5.760109201696671,4.77424192942285,-0.030329126246464916
2016-01-05,5.731333475253888,4.7766007698866115,-0.005008211300899703
2016-01-06,5.678332644532635,4.733376861137067,-0.009290580688589067
2016-01-07,5.458891984491603,4.606774654043181,-0.03941180515091663
2016-01-08,5.383660172340481,4.554904210197767,-0.013877363608330782
2016-01-11,5.440822242225384,4.5771702877142735,0.010561724608758961
2016-01-12,5.535876161778636,4.633030711491702,0.01731965149856985
2016-01-13,5.300640943815819,4.45830079011296,-0.043422102322355424
2016-01-14,5.384152369483937,4.517788511841684,0.015632146295191073
2016-01-15,5.128127086584751,4.344382550222374,-0.04871939008683837
2016-01-19,5.178257746365197,4.388142239853325,0.009728155089560871
2016-01-20,5.260029186499185,4.434600580065942,0.015667918173247444
2016-01-21,5.226357815779026,4.408607343125358,-0.006421942346699994
2016-01-22,5.363425272831933,4.51093901513351,0.025888181231916545
2016-01-25,5.322597127388426,4.478028505202135,-0.007641448334396896
2016-01-26,5.334438789208663,4.492053994757642,0.0022223189945542936
2016-01-27,5.162528557416464,4.380347907671272,-0.032757195032998135
2016-01-28,5.214299856534811,4.411099320810089,0.009978333747579204
2016-01-29,5.223626297497373,4.457208550958533,0.0017870299691801275
2016-02-01,5.214687047264198,4.452747307945719,-0.001712777171205631
2016-02-02,5.036964283729813,4.332367272629188,-0.03467550051593956
2016-02-03,5.051231108781098,4.331801845516353,0.0028284215321147375
2016-02-04,5.0833165716463995,4.34697991719215,0.0063319194924954456
2016-02-05,4.850611230216896,4.157685391628577,-0.04685919304694193
2016-02-08,4.735908963288271,4.039459904179089,-0.023931048689293796
2016-02-09,4.739170491454205,4.041292969627132,0.0006884434697242036
2016-02-10,4.672522173047364,4.039459079846603,-0.014163112787555509
2016-02-11,4.671908274362007,4.023612501498832,-0.00013139349442029935
2016-02-12,4.749041747715172,4.077011723810665,0.01637524805983446
2016-02-16,4.899206602469412,4.187230573781725,0.031130413706824896
2016-02-17,5.048195034208563,4.298294272937916,0.029957486225959704
2016-02-18,5.007166346990783,4.2738719903599405,-0.008160604730996161
2016-02-19,5.032827712879035,4.294303035471823,0.005111840019755838
2016-02-22,5.13684493531085,4.360530744221231,0.020457069431641186
2016-02-23,5.058538045877652,4.303991303259326,-0.015361547340459707
2016-02-24,5.119928393359007,4.346462950715899,0.012062935444568825
2016-02-25,5.173313376591355,4.401845509372008,0.010372915160169605
2016-02-26,5.205953768152445,4.396516537750371,0.006289557565758857
2016-02-29,5.161699176099087,4.362057747013176,-0.008537103042774262
2016-03-01,5.382520684873489,4.5028097550399595,0.04189097017525849
2016-03-02,5.397698124700361,4.514222872627974,0.0028157962458719107
2016-03-03,5.386658562101812,4.511159086660531,-0.0020473296191449593
2016-03-04,5.45122658377924,4.549199663937723,0.01191538471117797
2016-03-07,5.424792821884454,4.533712625787595,-0.00486093540472988
2016-03-08,5.334952653551762,4.479248762310954,-0.016699699123225175
2016-03-09,5.3676559002921564,4.498319911315086,0.0061112855426936254
2016-03-10,5.3842420134656495,4.491255444204126,0.003085246238805297
2016-03-11,5.470602033174007,4.563814681130633,0.015912129430348667
2016-03-14,5.479553907130801,4.559580795379053,0.0016350225482628282
2016-03-15,5.449000513872621,4.535276720141705,-0.005591493921158534
2016-03-16,5.516141978499361,4.563947182812726,0.012246499065023142
2016-03-17,5.513272426330185,4.5633035092103675,-0.0005203453462519632
2016-03-18,5.579821276597987,4.5964096488980575,0.011998392928143392
2016-03-21,5.589096254903877,4.596808483974409,0.001660855744553862
2016-03-22,5.648242298834994,4.648559490470808,0.010526796843119307
2016-03-23,5.608556695993393,4.61704284711786,-0.007050986200958965
2016-03-24,5.60774948424617,4.6095392868002945,-0.00014393539801884193
2016-03-28,5.61215268060854,4.604423330561685,0.0007848903699649464
2016-03-29,5.734852136081187,4.703332899063556,0.021627599521669347
2016-03-30,5.75134215834063,4.737982752894165,0.0028712788826346577
2016-03-31,5.757653240759311,4.757675994553779,0.0010967217939434693
2016-04-01,5.840704113846561,4.807722443340121,0.01432138877823176
2016-04-04,5.821963168727005,4.815463499187262,-0.003213837926475496
2016-04-05,5.785934314352622,4.769831732265704,-0.006207665093997718
2016-04-06,5.874157834925408,4.829968218711167,0.015132848507061862
2016-04-07,5.780040487280109,4.7722687766044105,-0.016152015101069846
2016-04-08,5.776188762616003,4.773910335577128,-0.0006666058135019677
2016-04-11,5.766835854746125,4.756738030924601,-0.0016205301834710947
2016-04-12,5.840265996021465,4.790746867892384,0.012652791666476827
2016-04-13,5.959397786686842,4.859108485124949,0.020193090368844167
2016-04-14,5.972463494239282,4.869746885739896,0.002190054417364233
2016-04-15,5.961881299687284,4.867681237910234,-0.0017734023091115591
2016-04-18,5.9469174018957505,4.871771459926508,-0.002513083983844829
2016-04-19,5.8005944781248315,4.791884932238949,-0.024912593019968385
2016-04-20,5.817495959977855,4.788458143518815,0.002909513200458463
2016-04-21,5.799264733286922,4.778267718204238,-0.0031387823350584924
2016-04-22,5.783080582236553,4.747709398485452,-0.0027946259785272018
2016-04-25,5.7662522632359146,4.74955876941245,-0.0029141650181871235
2016-04-26,5.732683068952335,4.729887370557521,-0.005838677863697776
2016-04-27,5.68605846350909,4.692674427271903,-0.008166375312685948
2016-04-28,5.581042360715462,4.614965333429814,-0.01864173320958144
2016-04-29,5.559734703681208,4.59341605751712,-0.003825169977612076
2016-05-02,5.6613889816056275,4.659655332907448,0.018118873228076537
2016-05-03,5.582381766416554,4.598723804845986,-0.014053740011611195
2016-05-04,5.493773035316846,4.543758835922727,-0.01600024970694211
2016-05-05,5.466016091109268,4.5304934291505266,-0.005065244081372575
2016-05-06,5.50817102974346,4.558805234072236,0.007682600165863644
2016-05-09,5.524964475995829,4.573926238498809,0.003044186157602299
2016-05-10,5.598227979948353,4.625845334860562,0.013173297790986306
2016-05-11,5.566055960230259,4.612289940264894,-0.005763398510283729
2016-05-12,5.487037195268606,4.56078057203611,-0.01429828011473739
2016-05-13,5.602295431895771,4.607194036717114,0.020787975418375508
2016-05-16,5.7513530211725445,4.706166320491402,0.026258722803955487
2016-05-17,5.742045122253611,4.680055277850308,-0.001619695206144448
2016-05-18,5.844084497769989,4.728968988313213,0.01761451269668463
2016-05-19,5.813934742801975,4.714087687382518,-0.005172374742504613
2016-05-20,5.9239814794190515,4.778894066682626,0.018751192079184326
2016-05-23,5.968012899570962,4.795513389436576,0.007405254306367893
2016-05-24,6.089280903186859,4.884264535135063,0.020115972066821156
2016-05-25,6.154825026169571,4.924678729664851,0.010706334842062395
2016-05-26,6.194486323387277,4.9316168984036155,0.0064232623818239075
2016-05-27,6.222445706159313,4.9649599737948105,0.0045034361006396715
2016-05-31,6.244736553117585,4.973120293253698,0.003575927617350225
2016-06-01,6.2302254165438455,4.971504176004096,-0.002326442859015381
2016-06-02,6.308109853365141,5.029979889135777,0.012423569281640968
2016-06-03,6.269673589728657,5.005974727390993,-0.0061117896320580555
2016-06-06,6.285994379783289,5.025160708779036,0.002599750050820375
2016-06-07,6.272127061638846,5.02017794102104,-0.0022085028916962917
2016-06-08,6.252418063159263,5.040977683366526,-0.003147262358877693
2016-06-09,6.24370705650615,5.030758987683341,-0.001394193474660876
2016-06-10,6.132480894290127,4.9661708668273095,-0.017974703864210066
2016-06-13,6.099014754763564,4.937156242159554,-0.005472139130330878
2016-06-14,6.08343255156082,4.935322088499238,-0.0025581414444831264
2016-06-15,6.068322403066238,4.92190706582886,-0.0024869093087868015
2016-06-16,6.103398918706586,4.947804620696264,0.005763624019477786
2016-06-17,6.011056331113856,4.896626449554017,-0.015245320412596039
2016-06-20,6.091900157692799,4.966285926979214,0.01335955044000534
2016-06-21,6.073330687697613,4.971439297260302,-0.0030528782598616155
2016-06-22,6.0716365100089105,4.967208029825035,-0.0002789925521119013
2016-06-23,6.192955477879925,5.04214988417733,0.019784257798044488
2016-06-24,5.909283520263758,4.865248914634055,-0.04688784044574784
2016-06-27,5.777153159665849,4.775405188052267,-0.0226135638439605
2016-06-28,5.932457259267414,4.878382471073047,0.026527476330073605
2016-06-29,6.062764916143168,4.96615893987217,0.021727447985111028
2016-06-30,6.13707151662117,5.024759267632814,0.012181723854035846
2016-07-01,6.206638311179827,5.0610268345884695,0.011271737907864175
2016-07-05,6.171479949872715,5.043263021705486,-0.005680743237046541
2016-07-06,6.179697366672326,5.045187570382926,0.0013306291033096294
2016-07-07,6.217968485273572,5.069080736786667,0.00617394283138547
2016-07-08,6.3468477174322855,5.151429958996574,0.02051502384415237
2016-07-11,6.4118197760399065,5.193507069367944,0.010184859849159972
2016-07-12,6.46437931670735,5.228032921157574,0.008163873846038458
2016-07-13,6.433815810507029,5.21708198726673,-0.004739200028562157
2016-07-14,6.512053579463404,5.252420948538041,0.012087055569787399
2016-07-15,6.502728550242421,5.242558435261304,-0.001432990688501102
2016-07-18,6.520988535018831,5.2562187339727195,0.002804114461911226
2016-07-19,6.422593988665961,5.229089333847681,-0.015203896047752635
2016-07-20,6.541569695619932,5.32246531331748,0.018355067087436894
2016-07-21,6.458531544490267,5.277016984024439,-0.012775174411204007
2016-07-22,6.479251370643942,5.315597679411499,0.003202997603471014
2016-07-25,6.5152738263415575,5.334531260935661,0.005544265353325769
2016-07-26,6.575175514236712,5.365231878170495,0.00915203204363659
2016-07-27,6.724778435349908,5.436662283479047,0.022497706606919625
2016-07-28,6.7471591158267294,5.4563862823347895,0.003322566029981079
2016-07-29,6.7779693846724225,5.494808843075448,0.004556011736770267
2016-08-01,6.857081908508861,5.537067810770194,0.011604417146388258
2016-08-02,6.788161582464956,5.5013982602342555,-0.010101822232650121
2016-08-03,6.790704189201966,5.492735649563478,0.0003744947193287472
2016-08-04,6.830682758783866,5.522219166105152,0.005869987317752248
2016-08-05,6.911337673645123,5.568336055910688,0.011738570945313881
2016-08-08,6.883076397072589,5.549143035779345,-0.004097501485422657
2016-08-09,6.876725787217787,5.550212066031717,-0.000923067092307897
2016-08-10,6.8340336183206745,5.5244820625151245,-0.006227562682397769
2016-08-11,6.907755381851091,5.567048768130816,0.010729675836939049
2016-08-12,6.974896625036192,5.596705723655956,0.009672757992451687
2016-08-15,6.988472539245756,5.607806178628982,0.0019445046976917968
2016-08-16,6.927169680768178,5.568849640572962,-0.008810697198142791
2016-08-17,6.883968214289293,5.54817525902806,-0.006256053287833072
2016-08-18,6.9071657845412675,5.562955896552568,0.003364131201722686
2016-08-19,6.9025566035315,5.560482509042497,-0.0006675269849340779
2016-08-22,6.939386869267096,5.576713427630236,0.005321558012574269
2016-08-23,6.9902563606091865,5.612859621012135,0.007303807652216126
2016-08-24,6.873103974096667,5.544977111653133,-0.016901410955462375
2016-08-25,6.858618260485264,5.539897766178363,-0.0021098182320084965
2016-08-26,6.908748521194269,5.5658987077043385,0.00728250841072396
2016-08-29,6.923670868700918,5.578983162710659,0.0021575912142817013
2016-08-30,6.914461045961888,5.571423268448005,-0.0013310790997402057
2016-08-31,6.892334496623674,5.5519931152809985,-0.003205170697328272
2016-09-01,6.948374793566097,5.587855674910435,0.008097938036337014
2016-09-02,6.952680764003408,5.595621335764519,0.0006195170648738012
2016-09-06,7.055279264611977,5.659974965626888,0.014648861783780219
2016-09-07,7.080791817857624,5.674053771507989,0.0036095716781524064
2016-09-08,7.070153214188934,5.669289166696282,-0.0015035894258451081
2016-09-09,6.8779908875057,5.531370652511952,-0.02755556353151015
2016-09-12,7.022803449986129,5.622957399773543,0.020835903004280912
2016-09-13,6.960298739570735,5.573186780423828,-0.0089400943777743
2016-09-14,7.061905776188701,5.624282188992945,0.014492559250004032
2016-09-15,7.183533678401452,5.701830434740073,0.01707646268546513
2016-09-16,7.232575855664065,5.727907055076454,0.006803828212769005
2016-09-19,7.220683813433652,5.720943200403225,-0.0016455865555333466
2016-09-20,7.248349405567345,5.735173445574264,0.0038241153215295663
2016-09-21,7.305791603502044,5.781108025036041,0.007893629185715702
2016-09-22,7.373200618029087,5.8219190957446685,0.009184484503175648
2016-09-23,7.3381104890573985,5.7977470991905395,-0.004770505526822164
2016-09-26,7.290640818683363,5.763289217172139,-0.0064899369640118365
2016-09-27,7.417196243025942,5.8420276957552115,0.017209674970985637
2016-09-28,7.436411865027866,5.8293023728980735,0.0025873353539242034
2016-09-29,7.367855735255447,5.779776424343905,-0.009261737438277759
2016-09-30,7.459024040611982,5.831214526008909,0.012297861129723324
2016-10-03,7.492197203173486,5.827323060296512,0.004437526060562815
2016-10-04,7.490513198218723,5.800197166010916,-0.00022479310011225162
2016-10-05,7.574720548031986,5.849279870069253,0.011179146383073043
2016-10-06,7.531426957702701,5.829043443410291,-0.005731932485087728
2016-10-07,7.514108155670998,5.818072943535014,-0.0023021859345514813
2016-10-10,7.568664712866847,5.854618912641018,0.007234318985678678
2016-10-11,7.424534013541285,5.759754948458181,-0.01922673630504331
2016-10-12,7.371001182201382,5.735963906452599,-0.0072363809979066026
2016-10-13,7.309393406072434,5.702692279448762,-0.008393253648083732
2016-10-14,7.311979035522495,5.711093907088326,0.0003536780810151971
2016-10-17,7.26775342248056,5.689256076000098,-0.006066743508991917
2016-10-18,7.523457526879656,5.82457084709529,0.03457858626299704
2016-10-19,7.512198542700067,5.811116759631559,-0.0014976381764689392
2016-10-20,7.534340815273633,5.820743437907159,0.002943173576444642
2016-10-21,7.567695112538724,5.846501153831423,0.004417199325104225
2016-10-24,7.645510581718618,5.917267672691316,0.010230078957099951
2016-10-25,7.645946414574731,5.902076251155756,5.700344391874031e-05
2016-10-26,7.599382901023114,5.855376293081982,-0.006108580184616171
2016-10-27,7.5468629289234554,5.810180669158346,-0.00693507594115336
2016-10-28,7.515641343140913,5.804011475134114,-0.00414560950713841
2016-10-31,7.550889077132892,5.833021826823365,0.004678953583518337
2016-11-01,7.535624487257411,5.819870699334806,-0.0020236080389444597
2016-11-02,7.511725502056495,5.703089963816013,-0.0031765068642083502
2016-11-03,7.4648219767146555,5.654647595543934,-0.0062636169908125835
2016-11-04,7.414620178797494,5.637733877898136,-0.0067478320507429294
2016-11-07,7.6750667795089145,5.7933650402590615,0.034523243383316755
2016-11-08,7.678147452438851,5.800950155059306,0.0004013065825470485
2016-11-09,7.785171110307299,5.837188634536121,0.013842483581949543
2016-11-10,7.563024457246211,5.703100921101111,-0.028949613822929623
2016-11-11,7.874140408447779,5.876902946204604,0.0403128535479619
2016-11-14,7.754622333650053,5.832326991023636,-0.015294928531637922
2016-11-15,7.9067054789183775,5.939125888531086,0.019422098505489926
2016-11-16,8.013477155426214,5.994774361632623,0.013413574419340747
2016-11-17,8.110071395994172,6.0548422175078755,0.011981902839151858
2016-11-18,8.104093667852,6.043037620964599,-0.0007373464353040339
2016-11-21,8.204887319168224,6.114367389491857,0.012360666137473783
2016-11-22,8.194883458487187,6.093024831981701,-0.00122000021162248
2016-11-23,8.193039067137304,6.093774832271995,-0.00022509153952067886
2016-11-25,8.218915676855845,6.115547819161591,0.0031533880678349174
2016-11-28,8.1078564983982,6.050965723038621,-0.013604757892648792
2016-11-29,8.080139355245336,6.02029886681138,-0.003424410341444361
2016-11-30,7.979715686149747,5.933827079280075,-0.012506336780028672
2016-12-01,7.872165132164858,5.851571838657645,-0.013569645822833125
2016-12-02,7.926963218593237,5.89084455090117,0.0069368771344576596
2016-12-05,8.012137613347734,5.945348225265484,0.010687579719004433
2016-12-06,8.115203872465461,6.004756389228932,0.012781729990711714
2016-12-07,8.172032089693666,6.030886414585562,0.006978280157669166
2016-12-08,8.173869186587913,6.0386759619301715,0.00022477768202348782
2016-12-09,8.131707102750918,6.038533977202611,-0.005171504153414818
2016-12-12,8.074087823899442,6.021462930589634,-0.007110977503911184
2016-12-13,8.178277143187374,6.08045875692184,0.012821610480165896
2016-12-14,8.210658042513963,6.079769747373456,0.0039515613498208235
2016-12-15,8.286330392533086,6.115332162036359,0.009174144841176063
2016-12-16,8.273214018648535,6.106996416785255,-0.0015841470376249406
2016-12-19,8.357913922179973,6.157019336601595,0.010185795699964776
2016-12-20,8.426890628310973,6.18639326615841,0.008218992855454644
2016-12-21,8.43077676918435,6.188737612763714,0.0004610532223673207
2016-12-22,8.405470428358527,6.166027120434712,-0.003006175848669125
2016-12-23,8.462096365948785,6.192049481132269,0.006714204952124521
2016-12-27,8.422667611487729,6.173277707448867,-0.0046703437650313945
2016-12-28,8.30714501906849,6.101642527531057,-0.013810606369500428
2016-12-29,8.326450972994333,6.108488423291169,0.002321321568838753
2016-12-30,8.21348655387046,6.038534764737183,-0.01365980679236985
2017-01-03,8.2032221296448,6.024400912051257,-0.0012504851914699922
2017-01-04,8.289483575737396,6.0865495170119335,0.010460652621332719
2017-01-05,8.328748196206162,6.121848816485338,0.004725495952428408
2017-01-06,8.436307850210504,6.1812613855690355,0.012831586053596739
2017-01-09,8.541698783128352,6.216136410935684,0.012415154355656132
2017-01-10,8.525806876257288,6.241614252462064,-0.0018622418251714077
2017-01-11,8.484238578435306,6.243369734874282,-0.004887509634416291
2017-01-12,8.541608836149395,6.253533599210655,0.006739221065725257
2017-01-13,8.60093247622396,6.427706720203823,0.006921246475935189
2017-01-17,8.542400910956381,6.4044481352759375,-0.006828519438389331
2017-01-18,8.665103855778332,6.456795821063338,0.01426180333996306
2017-01-19,8.727255462030843,6.4643099335873275,0.007147031590608771
2017-01-20,8.720961797485636,6.460619530538262,-0.0007214106423983123
2017-01-23,8.728330464942678,6.46885420448177,0.0008445807171765078
2017-01-24,8.808292679880887,6.514070039264816,0.009119517293759635
2017-01-25,8.866558083339154,6.550966721163259,0.0065930530595296405
2017-01-26,8.854407561379414,6.537942798390726,-0.0013713162243779006
2017-01-27,8.936040985110385,6.586206403835592,0.009177283683758438
2017-01-30,8.84647893290114,6.532500374498473,-0.010073129098295169
2017-01-31,8.861827492299952,6.540394139130073,0.0017334874218284267
2017-02-01,8.985759494184453,6.586541543230191,0.013888039185240494
2017-02-02,9.02426164946056,6.607495750159456,0.004275643385587883
2017-02-03,9.01298835586386,6.627076008823754,-0.0012500015300283692
2017-02-06,9.052637526765912,6.629507666262359,0.004389467021754027
2017-02-07,9.118558796562938,6.665226114631266,0.007255610224796679
2017-02-08,9.161436597447532,6.680525455163633,0.004691235260209581
2017-02-09,9.142903022033561,6.681514669164973,-0.0020250478424869564
2017-02-10,9.068422889863456,6.651811038243204,-0.008179585353616308
2017-02-13,9.084602792001668,6.670238155309914,0.0017826126276164255
2017-02-14,9.113741464929271,6.694760108263858,0.0032023460360633047
2017-02-15,9.207732062144872,6.7536896973766,0.010260246974793745
2017-02-16,9.19944046359351,6.744010898270431,-0.0009009095874529394
2017-02-17,9.208790794569675,6.7532645194068275,0.0010158859522157334
2017-02-21,9.299031870985848,6.786093967602377,0.009751745851772634
2017-02-22,9.233646252074639,6.744661882524696,-0.007056280771517357
2017-02-23,9.063203446918338,6.663737003227621,-0.018631375149643418
2017-02-24,9.063055354558857,6.669491874277275,-1.6340091018599703e-05
2017-02-27,9.1789384330159,6.722499908388002,0.012705260020464142
2017-02-28,9.095999604306627,6.679589734642467,-0.009076845884402595
2017-03-01,9.23027956867989,6.7777381324553465,0.014654624224819071
2017-03-02,9.095871500135722,6.705002079567914,-0.01466870789658998
2017-03-03,9.130262005110506,6.721407877770188,0.0037737620807915154
2017-03-06,9.092881947531199,6.683153442681597,-0.004102487480996543
2017-03-07,9.078051317434786,6.67751865104391,-0.001632346908870096
2017-03-08,9.075319299743809,6.678994011974882,-0.00030099288624756484
2017-03-09,9.084114953790813,6.67377905421832,0.0009687146198876393
2017-03-10,9.15858373658206,6.719824377543429,0.008164274115189973
2017-03-13,9.195332873921183,6.7281473313082465,0.0040045061975869725
2017-03-14,9.161241445532566,6.708034107771984,-0.0037143605286375464
2017-03-15,9.241998212826928,6.756879043166305,0.008776420572288154
2017-03-16,9.229187128020028,6.751235487924528,-0.001387142905108423
2017-03-17,9.278532216204356,6.789750299389979,0.005332391759137738
2017-03-20,9.384171679418293,6.843903620982966,0.011321038148662062
2017-03-21,9.11778269006004,6.692393218140385,-0.02879775762447049
2017-03-22,9.230417048651555,6.7574149168640165,0.0122775830801382
2017-03-23,9.208554348122489,6.737857915254356,-0.002371359039506966
2017-03-24,9.245944699729138,6.810827572506794,0.004052172061883983
2017-03-27,9.306385733377695,6.844554309925005,0.006515757967661423
2017-03-28,9.372173254073877,6.885165240156487,0.007044204288518382
2017-03-29,9.383207962396853,6.900735714246695,0.0011766979787919628
2017-03-30,9.41759811824512,6.916565847535309,0.003658374435628263
2017-03-31,9.43216616413105,6.920805074173163,0.0015457008960669378
2017-04-03,9.42180968225056,6.907369793993805,-0.0010985993612709125
2017-04-04,9.365225853627525,6.868454704647337,-0.006023728389869542
2017-04-05,9.287951219098277,6.815911777940584,-0.008285460027800102
2017-04-06,9.306964727044964,6.825959524424806,0.0020450229092404248
2017-04-07,9.298268563966678,6.810083078473597,-0.0009348083484029835
2017-04-10,9.25536497181855,6.785762376323546,-0.004624826559310348
2017-04-11,9.240604033204498,6.76883962950889,-0.0015961252668457476
2017-04-12,9.223663334303321,6.766396944010845,-0.0018349716562365552
2017-04-13,9.18085311933802,6.7330525616653185,-0.004652150708399762
2017-04-17,9.342441330149953,6.810346961481985,0.017447469747114024
2017-04-18,9.322522985568042,6.7933334935509535,-0.0021343037987898938
2017-04-19,9.247726138103774,6.754631309082409,-0.008055600263184925
2017-04-20,9.35515472642663,6.823673521801347,0.011549800615934991
2017-04-21,9.340935553313473,6.819252872693596,-0.0015210854918614371
2017-04-24,9.44746856071213,6.881365353172563,0.011340414902666955
2017-04-25,9.59621558860968,6.9534718130564945,0.015621982769726307
2017-04-26,9.550012431187108,6.932990005137676,-0.00482635504114811
2017-04-27,9.662995323596679,7.0041811407157,0.011761218868606513
2017-04-28,9.601538839468773,6.981474890664478,-0.00638029365521028
2017-05-01,9.735864480816067,7.060195728322188,0.013893054777891493
2017-05-02,9.678776315280684,7.04943083452786,-0.005880956605069096
2017-05-03,9.63655460265148,6.964247787092693,-0.00437184120877624
2017-05-04,9.665447772830332,6.994287078819492,0.0029938025254883146
2017-05-05,9.643250096393576,6.9942938084968835,-0.002299242169838015
2017-05-08,9.616066554853365,6.957759008666873,-0.0028228996963730554
2017-05-09,9.685430093602013,6.975686284624453,0.007187405053909687
2017-05-10,9.936880577317671,7.0862541535312955,0.025630442077320115
2017-05-11,9.973738473914377,7.076698824289179,0.003702339798350669
2017-05-12,10.080920085636482,7.13742700418298,0.01068905080633797
2017-05-15,10.138227841238097,7.1798734927578645,0.0056686769602994165
2017-05-16,10.207051516272898,7.206489016029459,0.006765592772764685
2017-05-17,9.877334819438598,7.024342956182655,-0.03283608627540987
2017-05-18,10.111107132695548,7.139680378577813,0.023391815435705145
2017-05-19,10.177792927161693,7.158083639017606,0.006573647101980833
2017-05-22,10.241651474804618,7.211202039353239,0.00625470061857011
2017-05-23,10.232727984171369,7.199322126513744,-0.0008716739090851997
2017-05-24,10.279295544193493,7.23336453656049,0.004540521310992064
2017-05-25,10.339885333358335,7.285533478098655,0.00587704854638807
2017-05-26,10.355936048710696,7.29333019311296,0.001551107178460217
2017-05-30,10.33392297516965,7.2856921471894704,-0.0021279102772647565
2017-05-31,10.312236139789315,7.253802420026531,-0.002100811411424651
2017-06-01,10.327295200217524,7.26513256614803,0.001459244673511664
2017-06-02,10.452486207632674,7.347501003902136,0.012049455144314372
2017-06-05,10.456946321675506,7.3901795616286154,0.0004266126400091188
2017-06-06,10.419804758400709,7.361007996726545,-0.0035581784045855304
2017-06-07,10.467374411768558,7.372991727995886,0.004554921962408638
2017-06-08,10.607039256713184,7.432915347284973,0.013254640604524904
2017-06-09,10.245094370911447,7.245815104620971,-0.034718868442616464
2017-06-12,10.087746153467227,7.197288348284491,-0.015477557915723458
2017-06-13,10.179527111598988,7.258043722755046,0.00905712221377638
2017-06-14,10.146342432856764,7.262163441822206,-0.0032652682456224876
2017-06-15,10.085615533535453,7.238446787027448,-0.006003084993566568
2017-06-16,10.129725219233958,7.263232534218579,0.004363988339134895
2017-06-19,10.219552305773634,7.329586288443524,0.008828585663205721
2017-06-20,10.126227765887682,7.280707576164429,-0.009173911640230716
2017-06-21,10.248181840954267,7.341114804980044,0.011971441998898165
2017-06-22,10.213982745158189,7.321203198847648,-0.0033426695853397783
2017-06-23,10.221497095422352,7.32685366634235,0.0007354219870641583
2017-06-26,10.04471035384212,7.24440024027031,-0.017446897869881767
2017-06-27,9.724036574254411,7.05448441676735,-0.03244534527706622
2017-06-28,9.97465416219983,7.181019598375242,0.025446474010551428
2017-06-29,9.731771511341291,7.033347929604665,-0.02465134512642394
2017-06-30,9.67383681288294,7.011493088793756,-0.005970940931634054
2017-07-03,9.562682666611929,6.94744246203154,-0.011556704256491246
2017-07-05,9.706987528627812,7.02740961299081,0.014977688571410982
2017-07-06,9.60849374892146,6.959006098307638,-0.01019851712524147
2017-07-07,9.743632537017845,7.042087023955299,0.013966525711649374
2017-07-10,9.874424130591258,7.0878686146898415,0.013333994645426082
2017-07-11,9.94663971635553,7.122784934183423,0.007286783977489402
2017-07-12,10.147882899670341,7.233808675371284,0.020030325216387396
2017-07-13,10.144878971276697,7.2178639046544255,-0.0002960591004545122
2017-07-14,10.266152432046738,7.302988354052187,0.011883268940008598
2017-07-17,10.276613742127353,7.303399547298754,0.0010184909749784172
2017-07-18,10.540119535302546,7.415821831634989,0.025318080889578935
2017-07-19,10.645154733823178,7.4702593885271344,0.009915949893043565
2017-07-20,10.705449479574398,7.501607835880459,0.005648074909666476
2017-07-21,10.757696909176813,7.522802273775,0.004868580944232648
2017-07-24,10.775374258817255,7.527852352230894,0.0016418794566999237
2017-07-25,10.75138381845582,7.52741611245613,-0.0022288957942505445
2017-07-26,10.848799958003365,7.561661854389905,0.009019997324921104
2017-07-27,10.645015560424964,7.4412975105945645,-0.01896271079945408
2017-07-28,10.589118373532452,7.416827674314602,-0.005264854797476866
2017-07-31,10.461522193338055,7.352408688535696,-0.012122932064721004
2017-08-01,10.513808599709973,7.373050805014711,0.004985524675449272
2017-08-02,10.56375022291345,7.435326811926646,0.004738852068851919
